date,Customer,wono,ref,erp,icode,t_size,brand,col,fit,rim,cons,fweight,ptv,new,cbm,kgs
,KOREA,R2,KOR-NTC-12-R2-8,636 8,120301,23x9-10,NEXEN ALLPRO,BLACK,STD,6.5,APPROVED NEXEN COMPOUND,46.4,0.0682,40,2.73,"1,856.00"
,KOREA,R2,KOR-NTC-12-R2-8,636 8,126301,23x10-12,NEXEN ALLPRO,BLACK,STD,8,APPROVED NEXEN COMPOUND,49.9,0.0798,15,1.2,748.50
,KOREA,R2,KOR-NTC-12-R2-8,636 8,135301,8.15-15,NEXEN ALLPRO,BLACK,STD,7,APPROVED NEXEN COMPOUND,58.5,0.1011,15,1.52,877.50
,KOREA,R2,KOR-NTC-12-R2-8,636 8,171301,7.50-16,NEXEN ALLPRO,BLACK,STD,6,APPROVED NEXEN COMPOUND,71.72,0.1162,32,3.72,"2,295.04"
,KOREA,R2,KOR-NTC-12-R2-8,636 8,138301,8.25-15,NEXEN ALLPRO,BLACK,STD,6.5,APPROVED NEXEN COMPOUND,85.05,0.1315,100,13.15,"8,505.00"
,KOREA,R2,KOR-NTC-12-R2-8,636 8,139301,3.00-15,NEXEN ALLPRO,BLACK,STD,8,APPROVED NEXEN COMPOUND,107.75,0.1661,5,0.83,538.75
,KOREA,R2,KOR-NTC-12-R2-8,636 8,119302,6.50-10,NEXEN ALLPRO,BLACK,CLIP,5,APPROVED NEXEN COMPOUND,35.83,0.0529,39,2.06,"1,397.37"
,KOREA,R2,KOR-NTC-12-R2-8,636 8,138302,8.25-15,NEXEN ALLPRO,BLACK,CLIP,6.5,APPROVED NEXEN COMPOUND,85.5,0.1315,12,1.58,"1,026.00"
