Date,Customer Name,Work order No,Reference Number,ERP Number,Item code,Tyre Size,Brand,COLOUR,FIT,RIM,Constrution,Average Finish Tyre Weight - kgs,Per Tyre Volume / cbm,Qty New- pcs,Total Volume - cbm,Total Tonage - kgs
4/24/2024,SAUDI-AMF,79,SAUDI AMF- CONTAINER 03,892,101161,15x4-1/2x8 (WIDE),ACHIEVER PLUS,BLACK,STD,3,3 LAYER ,9.7,0.0161,800,12.88,"7,760.00"
4/27/2024,SAUDI-AMF,79,SAUDI AMF- CONTAINER 06,892,159421,4.00-8 (RIB),TRAILERSOLID,BLACK,STD,3.75,3 LAYER,12.3,0.0172,700,12.04,"8,610.00"
