date,Customer,wono,ref,erp,icode,t_size,brand,col,fit,rim,cons,fweight,ptv,new,cbm,kgs
,KOREA,R2,KOR-NTC-12-R2-10,636 10,100311,4.00-8,NEXEN ,BLACK,STD,3,APPROVED NEXEN COMPOUND,10.82,0.0169,270,4.56,"2,921.40"
,KOREA,R2,KOR-NTC-12-R2-10,636 10,101301,15x4 1/2-8,NEXEN ALLPRO,BLACK,STD,3,APPROVED NEXEN COMPOUND,9.2,0.0158,20,0.32,184
,KOREA,R2,KOR-NTC-12-R2-10,636 10,125301,7.00-12,NEXEN ALLPRO,BLACK,STD,5,APPROVED NEXEN COMPOUND,45.6,0.071,100,7.1,"4,560.00"
,KOREA,R2,KOR-NTC-12-R2-10,636 10,126301,23x10-12,NEXEN ALLPRO,BLACK,STD,8,APPROVED NEXEN COMPOUND,49.9,0.0798,5,0.4,249.50
,KOREA,R2,KOR-NTC-12-R2-10,636 10,138301,8.25-15,NEXEN ALLPRO,BLACK,STD,6.5,APPROVED NEXEN COMPOUND,85.05,0.1315,51,6.71,"4,337.55"
,KOREA,R2,KOR-NTC-12-R2-10,636 10,101302,15x4 1/2-8,NEXEN ALLPRO,BLACK,CLIP,3,APPROVED NEXEN COMPOUND,9.42,0.0158,15,0.24,141.3
,KOREA,R2,KOR-NTC-12-R2-10,636 10,125302,7.00-12,NEXEN ALLPRO,BLACK,CLIP,5,APPROVED NEXEN COMPOUND,46.45,0.071,80,5.68,"3,716.00"
,KOREA,R2,KOR-NTC-12-R2-10,636 10,126302,23x10-12,NEXEN ALLPRO,BLACK,STD,8,APPROVED NEXEN COMPOUND,50.31,0.0798,2,0.16,100.62
,KOREA,R2,KOR-NTC-12-R2-10,636 10,141302,7.00-15,NEXEN ALLPRO,BLACK,CLIP,5.5,APPROVED NEXEN COMPOUND,57,0.0943,18,1.7,"1,026.00"
