date,Customer,wono,ref,erp,icode,t_size,brand,fit,col,rim,cons,fweight,ptv,new,cbm,kgs
,,,,593,166391,31X10-20 Skid Steer Assembly(CW)-,MAGNA - MA802H,BLACK,STD-LEFT,7.5,2 LAYER,110.7,0.1446,70,10.12,"7,749.00"
,,,,593,166391,31X10-20 Skid Steer Assembly(CW)-,MAGNA - MA802H,BLACK,STD-RIGHT,7.5,2 LAYER,110.7,0.1982,70,13.87,"7,749.00"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
